 1.40  0.00  0.21  0.00  0.00  0.00  0.00
 1.42  0.00  0.82  0.00  0.00  0.00  0.00
 1.44  0.00  1.04  0.00  0.00  0.00  0.00
 1.46  0.00  1.16  0.00  0.00  0.00  0.00
 1.48  0.00  2.15  0.00  0.00  0.00  0.00
 1.50  0.00  2.68  0.00  0.00  0.00  0.00
 1.52  0.00  2.61  0.00  0.00  0.00  0.00
 1.54  0.00  4.12  0.00  0.00  0.00  0.00
 1.56  0.00  5.34  0.00  0.00  0.03  0.00
 1.58  0.00  4.51  0.00  0.00  0.03  0.00
 1.60  0.00  4.92  0.00  0.00  0.16  0.00
 1.62  0.00  5.90  0.00  0.00  0.22  0.00
 1.64  0.00  6.13  0.00  0.00  0.15  0.00
 1.66  0.00  6.17  0.00  0.00  0.21  0.00
 1.68  0.00  5.88  0.00  0.00  0.47  0.00
 1.70  0.00  5.08  0.00  0.00  0.43  0.00
 1.72  0.00  5.75  0.00  0.00  0.67  0.00
 1.74  0.00  5.37  0.00  0.00  0.93  0.00
 1.76  0.00  5.57  0.00  0.00  1.07  0.00
 1.78  0.00  4.35  0.00  0.00  1.47  0.00
 1.80  0.00  4.31  0.00  0.00  1.38  0.00
 1.82  0.00  2.73  0.00  0.00  1.30  0.00
 1.84  0.00  2.92  0.00  0.00  2.04  0.00
 1.86  0.00  3.05  0.00  0.00  2.11  0.00
 1.88  0.00  2.73  0.00  0.00  2.52  0.00
 1.90  0.00  2.90  0.00  0.00  2.26  0.00
 1.92  0.00  2.14  0.00  0.00  2.59  0.00
 1.94  0.00  1.90  0.00  0.00  2.54  0.00
 1.96  0.00  2.01  0.00  0.03  2.14  0.00
 1.98  0.00  1.70  0.00  0.04  2.31  0.00
 2.00  0.00  1.12  0.00  0.03  2.73  0.00
 2.02  0.00  1.18  0.00  0.03  2.49  0.00
 2.04  0.00  1.08  0.00  0.04  2.56  0.00
 2.06  0.00  1.20  0.00  0.08  2.94  0.00
 2.08  0.00  0.81  0.00  0.05  2.18  0.00
 2.10  0.00  0.85  0.00  0.09  2.85  0.00
 2.12  0.00  0.93  0.00  0.26  2.26  0.00
 2.14  0.00  0.78  0.00  0.21  1.82  0.00
 2.16  0.00  0.70  0.00  0.29  2.04  0.00
 2.18  0.00  0.70  0.00  0.42  2.33  0.00
 2.20  0.00  0.65  0.00  0.44  1.71  0.00
 2.22  0.00  0.52  0.00  0.42  1.81  0.00
 2.24  0.00  0.40  0.00  0.61  2.01  0.00
 2.26  0.00  0.51  0.00  0.66  1.73  0.00
 2.28  0.00  0.45  0.00  0.70  1.73  0.00
 2.30  0.00  0.60  0.00  0.74  1.44  0.00
 2.32  0.00  0.36  0.00  1.02  1.52  0.00
 2.34  0.00  0.38  0.00  1.19  1.68  0.00
 2.36  0.00  0.42  0.00  1.15  1.14  0.18
 2.38  0.00  0.32  0.00  1.25  1.44  0.09
 2.40  0.00  0.32  0.00  1.19  1.25  0.00
 2.42  0.00  0.29  0.00  1.42  1.20  0.00
 2.44  0.00  0.21  0.00  1.38  1.08  0.17
 2.46  0.00  0.25  0.00  1.56  1.06  0.17
 2.48  0.00  0.27  0.04  1.74  1.03  0.08
 2.50  0.08  0.28  0.08  1.58  0.92  0.24
 2.52  0.00  0.29  0.08  1.50  0.91  0.08
 2.54  0.08  0.39  0.08  1.92  0.83  0.23
 2.56  0.00  0.31  0.04  1.93  1.15  0.38
 2.58  0.23  0.23  0.08  1.62  0.68  0.45
 2.60  0.15  0.31  0.26  1.71  0.83  0.07
 2.62  0.07  0.21  0.29  1.71  0.93  0.44
 2.64  0.36  0.28  0.22  2.10  0.88  0.58
 2.66  0.50  0.26  0.18  1.95  0.72  0.00
 2.68  0.35  0.24  0.38  1.62  0.83  0.28
 2.70  0.34  0.34  0.31  1.98  0.71  0.28
 2.72  0.75  0.23  0.68  1.95  0.63  0.27
 2.74  0.74  0.28  0.74  1.83  0.74  0.40
 2.76  0.59  0.30  0.92  1.81  0.63  0.46
 2.78  0.71  0.41  0.49  1.83  0.78  0.91
 2.80  0.58  0.21  0.70  1.84  0.63  0.70
 2.82  0.82  0.28  1.07  1.89  0.58  0.69
 2.84  1.06  0.29  0.84  1.81  0.60  0.69
 2.86  0.92  0.38  0.98  1.69  0.47  0.80
 2.88  1.64  0.35  1.18  1.62  0.41  0.85
 2.90  1.43  0.44  1.34  1.51  0.68  1.14
 2.92  1.30  0.35  1.00  1.44  0.64  0.71
 2.94  1.92  0.38  1.66  1.53  0.60  1.40
 2.96  1.61  0.29  1.52  1.59  0.66  1.43
 2.98  2.26  0.32  1.64  1.33  0.79  1.75
 3.00  1.90  0.37  1.73  1.56  0.56  1.79
 3.02  2.04  0.41  1.60  1.71  0.67  1.76
 3.04  2.07  0.41  1.77  1.25  0.83  1.25
 3.06  2.20  0.47  1.80  1.29  0.60  1.50
 3.08  2.39  0.44  2.39  1.15  0.49  1.96
 3.10  1.99  0.46  2.25  1.22  0.68  1.88
 3.12  2.79  0.53  2.22  1.31  0.58  1.40
 3.14  3.11  0.49  2.58  1.10  0.73  1.53
 3.16  2.47  0.44  2.09  1.23  0.80  1.71
 3.18  3.08  0.52  2.14  1.14  0.69  1.74
 3.20  2.46  0.46  2.14  1.15  0.71  1.57
 3.22  2.09  0.59  2.26  1.29  0.58  2.18
 3.24  2.44  0.54  2.44  1.10  0.77  1.92
 3.26  2.32  0.61  2.42  1.06  0.66  2.08
 3.28  2.62  0.62  2.34  1.06  0.66  2.20
 3.30  2.13  0.66  2.17  1.04  0.79  1.62
 3.32  2.10  0.53  2.35  1.01  0.80  1.51
 3.34  2.08  0.61  1.96  0.99  0.59  1.71
 3.36  1.87  0.63  2.43  0.98  0.63  1.78
 3.38  2.34  0.70  2.36  0.93  0.76  1.63
 3.40  2.05  0.78  2.44  0.91  0.64  1.31
 3.42  1.33  0.80  2.24  0.88  0.70  1.81
 3.44  2.13  0.70  2.17  0.83  0.63  1.83
 3.46  1.30  0.75  2.10  0.83  0.79  1.47
 3.48  1.29  0.78  2.39  0.89  0.69  1.79
 3.50  1.19  0.88  1.69  0.91  0.71  1.97
 3.52  1.38  0.84  2.09  0.89  0.67  1.95
 3.54  1.13  0.93  1.85  0.93  0.78  1.69
 3.56  0.95  1.03  1.93  0.88  0.84  1.75
 3.58  1.38  0.90  1.75  0.97  0.77  1.45
 3.60  1.17  0.89  1.19  0.81  0.89  1.52
 3.62  1.19  0.92  1.65  0.89  0.90  1.58
 3.64  1.18  1.12  1.52  0.98  0.69  2.02
 3.66  0.83  1.13  1.94  0.79  0.75  1.47
 3.68  1.00  1.13  1.69  0.84  0.85  1.67
 3.70  0.85  0.98  1.49  0.68  0.82  1.62
 3.72  0.95  1.00  1.37  0.79  0.99  1.42
 3.74  0.61  0.88  1.59  0.75  0.81  1.51
 3.76  1.00  1.17  1.37  0.74  0.90  1.35
 3.78  0.88  1.08  1.31  0.89  0.88  1.59
 3.80  0.84  1.20  1.13  0.74  1.02  1.68
 3.82  0.52  1.14  1.36  0.89  1.02  1.28
 3.84  0.65  1.29  1.25  0.88  0.84  1.06
 3.86  0.74  1.14  1.08  0.82  0.98  1.66
 3.88  0.64  1.35  0.82  0.78  0.89  1.00
 3.90  0.86  1.34  0.94  0.84  0.92  0.93
 3.92  0.62  1.15  0.85  0.84  0.92  0.85
 3.94  0.52  1.36  0.84  0.76  0.82  0.91
 3.96  0.71  1.26  1.00  0.72  1.08  1.03
 3.98  0.51  1.29  0.91  0.77  1.07  1.21
 4.00  0.73  1.30  0.69  0.77  1.05  1.04
 4.02  0.37  1.31  0.86  0.76  1.14  1.22
 4.04  0.80  1.50  0.96  0.82  1.07  1.02
 4.06  0.37  1.46  0.78  0.79  1.01  0.77
 4.08  0.58  1.46  0.79  0.79  1.23  0.88
 4.10  0.60  1.27  0.71  0.72  1.25  0.84
 4.12  0.56  1.43  0.71  0.77  1.13  0.92
 4.14  0.59  1.49  0.72  0.89  1.14  1.03
 4.16  0.41  1.40  0.83  0.84  1.36  0.96
 4.18  0.66  1.47  0.87  0.81  1.25  1.01
 4.20  0.54  1.32  0.64  0.77  1.20  0.60
 4.22  0.48  1.36  0.86  0.69  1.19  0.68
 4.24  0.51  1.52  0.70  0.79  1.25  0.93
 4.26  0.89  1.52  0.90  0.69  1.30  0.89
 4.28  0.50  1.20  0.90  0.81  1.31  0.52
 4.30  0.52  1.19  0.75  0.85  1.27  0.82
 4.32  0.62  1.30  0.70  0.78  1.20  0.57
 4.34  0.56  1.34  0.82  0.84  1.24  0.86
 4.36  0.48  1.50  0.80  0.88  1.37  0.69
 4.38  0.63  1.30  0.64  0.80  1.22  0.58
 4.40  0.81  1.26  0.59  0.80  1.29  0.83
 4.42  0.70  1.30  0.45  0.85  1.18  0.67
 4.44  0.56  1.18  0.61  0.77  1.32  0.82
 4.46  0.66  1.24  0.61  0.87  1.26  0.58
 4.48  0.83  1.24  0.65  0.90  1.27  0.83
 4.50  0.50  1.34  0.79  0.89  1.24  0.75
 4.52  0.57  1.22  0.63  0.88  1.31  0.57
 4.54  0.61  1.25  0.59  0.95  1.33  0.51
 4.56  0.75  1.28  0.61  0.86  1.26  0.58
 4.58  0.70  1.14  0.61  0.87  1.21  0.72
 4.60  0.74  1.20  0.57  0.88  1.18  0.67
 4.62  0.92  1.16  0.70  0.92  1.40  0.92
 4.64  0.63  1.05  0.66  0.86  1.24  0.66
 4.66  0.65  0.96  0.63  0.88  1.23  0.72
 4.68  0.74  0.99  0.70  0.99  1.22  0.46
 4.70  0.66  0.98  0.73  0.98  1.23  0.53
 4.72  0.82  1.11  0.53  0.97  1.20  0.75
 4.74  0.76  1.12  0.62  0.96  1.20  0.61
 4.76  0.71  1.03  0.60  0.94  1.15  0.78
 4.78  0.75  1.11  0.67  1.05  1.04  0.69
 4.80  0.77  0.96  0.73  0.94  1.18  0.88
 4.82  0.74  0.99  0.54  1.04  1.14  0.41
 4.84  0.75  1.07  0.75  1.04  1.27  0.88
 4.86  0.73  0.98  0.73  1.04  1.15  0.68
 4.88  0.81  0.99  0.79  1.03  1.15  0.64
 4.90  1.03  0.85  0.67  1.08  1.00  0.53
 4.92  0.94  0.98  0.72  1.20  1.01  0.71
 4.94  0.70  0.96  0.65  1.01  1.24  0.64
 4.96  1.09  0.89  0.73  1.13  1.03  0.55
 4.98  0.86  1.10  0.95  1.02  1.01  0.59
 5.00  0.91  0.99  0.80  1.06  1.14  0.61
 5.02  0.96  0.90  0.59  1.13  1.07  0.58
 5.04  0.88  0.94  0.75  1.17  1.11  0.58
 5.06  0.73  0.96  0.88  1.11  0.92  0.79
 5.08  0.78  0.97  0.82  1.06  1.09  0.69
 5.10  1.05  0.90  0.78  1.12  1.11  0.68
 5.12  0.71  0.84  0.70  1.08  1.02  0.79
 5.14  0.96  0.83  0.91  1.10  1.01  0.69
 5.16  1.04  1.01  0.74  1.21  1.03  0.53
 5.18  0.87  0.77  0.89  1.13  0.88  0.60
 5.20  0.88  0.88  0.94  1.13  0.93  0.64
 5.22  1.06  0.84  1.02  1.17  1.03  0.78
 5.24  1.14  0.88  0.82  1.14  0.96  0.75
 5.26  1.13  0.89  0.80  1.15  1.04  0.75
 5.28  1.09  0.84  0.95  1.09  0.96  0.78
 5.30  1.13  0.91  1.00  1.13  0.88  1.10
 5.32  1.09  0.85  0.89  1.16  0.89  0.73
 5.34  1.05  0.91  0.94  1.10  0.95  0.92
 5.36  1.11  0.74  1.20  1.17  0.89  1.02
 5.38  1.21  0.88  0.99  1.25  0.90  0.96
 5.40  1.34  0.83  0.82  1.15  0.98  0.99
 5.42  1.22  0.77  1.00  1.16  0.85  0.90
 5.44  1.38  0.87  1.01  1.09  0.90  0.99
 5.46  1.51  0.86  1.09  1.12  0.88  1.02
 5.48  1.33  0.86  1.04  1.13  0.91  0.72
 5.50  1.20  0.89  1.03  0.99  0.86  1.05
 5.52  1.13  0.80  1.21  1.20  0.79  1.21
 5.54  1.20  0.88  1.06  1.09  0.84  1.01
 5.56  1.18  0.86  1.03  1.13  0.88  1.26
 5.58  1.35  0.84  0.84  1.10  0.81  1.04
 5.60  1.18  0.81  1.24  1.11  0.84  0.95
 5.62  1.11  0.84  1.22  1.14  0.80  0.88
 5.64  1.34  0.83  1.16  1.08  0.84  0.94
 5.66  1.17  0.86  1.11  1.03  0.77  1.17
 5.68  1.40  0.77  1.02  1.08  0.84  1.05
 5.70  1.23  0.90  1.30  1.04  0.87  0.98
 5.72  1.27  0.88  1.18  1.15  0.86  1.14
 5.74  1.27  0.86  1.27  1.03  0.82  1.21
 5.76  1.40  0.83  1.34  1.03  0.85  1.08
 5.78  1.21  0.90  1.26  1.10  0.79  1.32
 5.80  1.23  0.86  1.40  1.12  0.78  1.25
 5.82  1.15  0.88  1.20  1.00  0.83  1.18
 5.84  1.14  0.82  1.14  1.07  0.82  1.19
 5.86  1.12  0.92  1.19  1.02  0.89  1.15
 5.88  1.35  0.83  1.08  0.98  0.80  1.14
 5.90  1.47  0.89  1.29  1.08  0.82  1.08
 5.92  1.07  0.83  1.31  0.98  0.86  1.16
 5.94  1.06  0.94  1.10  0.99  0.81  1.10
 5.96  1.18  0.84  1.24  0.97  0.80  1.21
 5.98  1.06  0.83  1.15  0.99  0.88  1.29
 6.00  1.17  0.96  1.22  0.97  0.88  1.08
 6.02  1.10  1.01  1.06  1.00  0.93  1.34
 6.04  1.12  0.98  1.21  0.95  0.89  1.55
 6.06  1.07  0.99  1.31  1.00  0.89  1.24
 6.08  0.97  0.97  1.20  1.06  0.88  1.22
 6.10  1.12  0.96  1.25  1.02  0.91  1.07
 6.12  1.12  0.91  1.23  1.04  0.96  1.08
 6.14  1.21  0.93  1.10  1.04  0.88  1.33
 6.16  0.89  1.02  1.17  1.01  0.90  1.11
 6.18  1.15  1.01  1.29  0.93  0.92  1.05
 6.20  1.24  0.99  1.19  0.96  0.93  1.26
 6.22  1.36  0.97  1.08  0.87  0.92  1.30
 6.24  0.87  1.00  1.20  0.98  0.93  1.20
 6.26  1.09  1.00  1.18  0.91  0.95  1.32
 6.28  1.03  1.04  1.17  0.95  1.01  1.31
 6.30  1.07  0.95  1.15  1.00  0.97  1.29
 6.32  0.94  1.03  1.04  0.94  1.02  1.03
 6.34  0.86  1.10  1.20  0.97  0.94  1.10
 6.36  1.06  1.05  1.07  0.96  0.99  0.99
 6.38  1.32  1.02  1.13  0.97  1.00  1.03
 6.40  1.05  1.12  1.06  0.93  0.97  1.20
 6.42  1.24  1.04  1.14  0.94  0.88  1.13
 6.44  0.94  1.13  0.99  0.95  1.00  1.05
 6.46  1.06  1.06  1.19  0.95  1.01  1.13
 6.48  1.00  1.00  1.01  0.87  0.97  1.02
 6.50  1.09  1.00  1.03  0.96  1.01  1.25
 6.52  0.82  1.03  0.87  0.95  1.04  1.24
 6.54  0.95  1.03  1.11  0.90  1.00  1.61
 6.56  0.74  1.14  0.86  0.91  1.03  1.07
 6.58  1.01  1.16  0.91  0.91  0.94  1.17
 6.60  0.86  1.14  0.99  0.92  1.05  1.13
 6.62  0.97  1.15  1.06  0.90  1.01  1.09
 6.64  1.03  1.12  1.08  0.94  1.08  1.17
 6.66  0.99  1.07  0.87  0.97  1.04  1.16
 6.68  0.98  1.05  0.89  0.91  1.00  1.11
 6.70  0.91  1.06  1.00  0.88  1.00  1.14
 6.72  0.84  1.16  0.89  0.97  1.06  1.21
 6.74  0.86  1.14  0.80  0.91  1.06  1.14
 6.76  0.88  1.04  0.89  0.92  1.13  0.91
 6.78  0.88  1.10  1.01  0.93  1.10  0.88
 6.80  0.91  1.16  1.03  1.01  1.03  1.06
 6.82  0.83  1.08  0.98  0.97  1.08  1.03
 6.84  0.96  1.05  0.89  0.94  1.08  1.12
 6.86  1.04  1.14  0.82  0.95  1.15  0.91
 6.88  1.00  1.06  0.99  0.93  1.08  1.08
 6.90  0.69  1.12  0.95  0.95  1.01  0.89
 6.92  0.85  1.06  0.76  0.94  1.05  0.85
 6.94  0.96  1.07  0.79  0.94  1.10  0.96
 6.96  0.90  1.15  0.83  0.91  1.08  1.09
 6.98  1.01  1.09  0.95  0.96  1.09  1.04
 7.00  0.92  0.99  0.87  0.93  1.07  1.05
 7.02  0.97  1.09  0.90  0.94  1.14  0.99
 7.04  0.99  1.08  0.97  0.94  1.06  1.15
 7.06  0.70  1.05  0.95  0.93  1.08  0.80
 7.08  0.95  1.01  0.79  0.93  1.14  1.00
 7.10  0.78  1.09  0.91  0.95  1.08  1.08
 7.12  0.98  1.03  0.91  1.02  1.10  1.07
 7.14  0.92  1.06  0.96  0.96  1.07  0.88
 7.16  0.93  1.08  1.03  0.97  1.04  0.88
 7.18  0.94  1.10  0.80  0.93  1.13  0.99
 7.20  0.91  1.07  0.82  0.96  1.12  0.87
 7.22  0.87  1.06  0.89  0.97  1.11  0.79
 7.24  0.87  1.06  0.84  0.99  1.04  1.04
 7.26  0.87  1.11  0.83  0.98  1.08  0.87
 7.28  0.84  1.03  0.76  1.01  1.08  0.97
 7.30  0.92  1.03  0.90  0.97  1.04  0.87
 7.32  1.01  1.09  0.96  1.04  1.13  0.78
 7.34  1.10  1.03  1.03  1.01  0.98  0.68
 7.36  0.85  1.03  0.88  0.98  1.01  0.72
 7.38  0.92  1.00  0.91  0.96  0.98  0.85
 7.40  0.83  0.97  0.89  1.03  0.99  0.75
 7.42  0.88  0.97  0.93  1.02  0.98  0.99
 7.44  0.82  1.04  0.89  0.99  1.05  0.88
 7.46  0.92  1.03  1.03  1.03  1.11  0.86
 7.48  0.84  1.02  0.90  0.98  1.12  0.86
 7.50  0.86  1.00  0.83  0.96  1.00  1.00
 7.52  1.20  0.99  0.91  0.99  1.08  0.91
 7.54  1.00  0.99  1.00  1.03  1.02  0.68
 7.56  1.05  1.04  0.81  1.03  0.95  0.97
 7.58  0.87  0.96  0.83  1.03  1.03  0.85
 7.60  0.98  0.94  0.94  1.03  1.08  0.82
 7.62  0.93  0.98  0.91  1.03  1.06  0.92
 7.64  1.02  1.02  0.86  1.00  1.02  0.90
 7.66  1.01  0.93  0.82  1.06  1.05  0.88
 7.68  1.00  1.00  0.85  1.00  1.01  0.94
 7.70  1.00  0.96  0.84  1.03  1.05  0.88
 7.72  1.05  0.98  0.87  1.07  1.02  0.85
 7.74  0.96  0.95  0.98  1.09  1.04  0.94
 7.76  0.85  1.00  0.93  1.05  0.98  0.97
 7.78  0.95  0.94  0.92  1.02  0.92  0.92
 7.80  1.08  0.90  0.94  1.09  1.01  0.91
 7.82  1.14  0.93  1.03  1.09  1.04  0.88
 7.84  0.87  0.97  0.95  1.04  1.03  0.81
 7.86  1.32  1.03  1.06  1.02  0.93  1.03
 7.88  1.15  0.93  1.10  1.02  1.01  0.92
 7.90  0.93  0.91  0.99  1.02  0.97  0.79
 7.92  1.16  0.95  0.93  1.05  1.00  0.88
 7.94  1.03  0.92  0.98  1.02  0.97  0.98
 7.96  1.09  0.96  0.90  1.04  0.99  1.00
 7.98  1.03  0.91  1.11  1.04  0.96  0.86
 8.00  1.04  0.99  0.92  1.00  0.96  0.89
 8.02  1.01  0.92  1.00  1.05  0.96  1.10
 8.04  1.12  0.97  0.92  1.06  0.93  1.04
 8.06  0.84  0.94  1.01  1.07  0.99  0.94
 8.08  0.98  0.91  1.11  1.05  0.97  0.97
 8.10  0.91  0.95  1.01  1.00  0.93  0.87
 8.12  0.97  1.02  1.05  1.03  0.89  0.91
 8.14  0.91  0.94  1.18  1.06  0.99  0.91
 8.16  1.07  0.98  0.99  1.02  0.94  1.10
 8.18  1.14  0.97  1.08  1.01  0.91  1.06
 8.20  1.00  1.00  0.98  1.04  0.96  1.09
 8.22  1.06  0.96  1.12  0.99  0.96  1.00
 8.24  1.02  0.96  1.05  1.06  0.96  1.06
 8.26  1.05  1.02  1.16  0.98  0.99  0.92
 8.28  1.11  0.91  1.04  1.05  0.94  0.96
 8.30  0.91  0.97  0.98  1.01  0.97  1.06
 8.32  1.19  0.92  0.99  1.00  0.89  1.00
 8.34  1.13  0.92  1.03  1.04  0.95  1.01
 8.36  1.01  0.98  1.06  1.06  0.96  1.05
 8.38  0.92  0.93  1.01  0.99  0.96  0.98
 8.40  1.02  0.93  1.06  1.01  0.98  1.08
 8.42  1.07  0.87  0.95  0.96  0.94  0.86
 8.44  1.11  0.95  1.19  1.00  0.89  1.11
 8.46  1.15  0.97  1.06  1.04  0.99  1.01
 8.48  1.02  1.04  1.11  1.00  0.96  1.14
 8.50  1.03  1.00  1.22  1.01  0.98  0.93
 8.52  0.87  0.93  1.11  1.07  0.90  1.04
 8.54  1.11  0.94  0.99  0.98  0.94  1.08
 8.56  1.00  1.00  1.09  1.04  0.98  1.16
 8.58  1.13  0.91  1.06  1.03  0.95  0.96
 8.60  0.80  0.98  0.95  0.99  0.90  1.01
 8.62  0.99  0.98  1.10  1.08  0.90  0.98
 8.64  1.14  0.92  1.14  0.95  0.93  1.07
 8.66  1.08  0.96  1.05  1.02  0.90  1.11
 8.68  1.22  0.95  1.07  1.01  0.96  1.17
 8.70  0.93  1.01  1.02  1.01  0.99  1.07
 8.72  1.11  0.98  1.17  1.03  1.00  0.92
 8.74  1.00  0.99  0.95  1.00  0.94  1.12
 8.76  1.00  0.94  1.06  0.93  1.02  1.14
 8.78  0.92  1.03  1.03  0.95  0.95  1.14
 8.80  1.09  1.02  1.11  0.98  1.00  1.32
 8.82  1.02  1.00  0.98  0.98  0.94  1.11
 8.84  1.12  1.08  1.13  0.96  0.98  0.93
 8.86  1.11  0.99  0.99  1.00  0.92  1.12
 8.88  1.08  1.02  1.06  1.04  1.02  0.97
 8.90  1.15  1.01  1.03  0.97  0.98  1.08
 8.92  1.02  0.99  1.04  0.97  0.95  1.08
 8.94  1.12  0.98  1.10  0.99  1.00  1.18
 8.96  0.94  1.02  0.98  0.98  1.00  0.95
 8.98  0.91  1.00  1.01  0.95  0.98  0.82
 9.00  1.08  1.07  1.05  0.97  1.00  1.11
 9.02  0.81  1.03  1.07  0.98  0.96  1.05
 9.04  1.02  1.00  0.97  0.99  1.01  0.95
 9.06  1.06  1.04  1.11  0.94  1.01  0.98
 9.08  1.11  1.04  0.99  1.02  1.00  1.02
 9.10  1.10  0.98  0.99  1.00  0.99  1.13
 9.12  0.94  0.98  1.12  1.00  1.04  1.09
 9.14  0.84  1.03  1.18  0.98  0.99  1.04
 9.16  0.97  1.03  1.10  0.97  0.99  0.91
 9.18  1.04  1.05  1.01  0.96  0.95  1.10
 9.20  0.98  1.05  1.03  0.93  1.05  0.96
 9.22  0.96  1.04  1.03  1.00  0.96  1.12
 9.24  0.96  1.06  0.92  0.98  1.06  0.85
 9.26  1.05  1.01  1.09  0.98  1.00  1.07
 9.28  1.07  1.02  0.95  0.94  1.03  1.07
 9.30  1.02  1.01  1.03  0.95  1.03  1.06
 9.32  0.94  1.06  0.98  0.95  0.99  0.96
 9.34  0.98  0.99  0.98  0.99  1.04  1.09
 9.36  0.98  1.01  0.93  0.97  1.02  1.08
 9.38  0.90  1.06  0.92  0.95  1.03  0.93
 9.40  0.82  1.06  0.94  0.99  1.04  1.07
 9.42  1.09  1.02  0.98  0.97  1.01  1.01
 9.44  1.12  1.00  0.99  0.99  1.01  1.00
 9.46  1.00  0.97  0.95  1.00  0.97  0.99
 9.48  0.94  0.97  0.94  1.01  1.02  0.90
 9.50  1.02  1.00  0.99  0.97  1.08  0.99
 9.52  0.92  0.99  0.95  0.97  1.03  1.06
 9.54  0.98  1.00  1.00  0.96  0.99  1.08
 9.56  0.99  1.03  0.98  1.00  1.01  0.98
 9.58  0.94  1.07  0.99  0.98  0.97  0.93
 9.60  1.08  0.97  1.01  0.95  0.97  0.89
 9.62  1.01  1.03  0.98  0.94  1.06  1.01
